room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8072267,42638083,Private room,,Santa Maria Maior,56,5.0,2,1.0,29.0,,38.712957,-9.137576,2016-09-12 18:39:02.899436
14052212,3007699,Entire home/apt,,Arroios,3,4.5,2,1.0,232.0,2.0,38.724309,-9.138941,2016-09-12 18:38:51.013108
14280770,7151799,Entire home/apt,,Avenidas Novas,4,5.0,6,2.0,184.0,3.0,38.73122,-9.147742,2016-09-12 18:38:50.276372
4846876,7253756,Entire home/apt,,Misericórdia,4,4.5,4,1.0,39.0,3.0,38.712916,-9.152904,2016-09-12 18:38:43.576009
13298050,75077468,Private room,,Santa Maria Maior,9,5.0,2,1.0,25.0,,38.718247,-9.134487,2016-09-12 18:38:40.270930
13269269,2372087,Entire home/apt,,Arroios,0,,8,3.0,128.0,3.0,38.727853,-9.134573,2016-09-12 18:38:30.443029
6555767,34195436,Private room,,Arroios,11,5.0,2,1.0,31.0,1.0,38.734887,-9.139347,2016-09-12 18:38:22.337284
7573582,31281376,Entire home/apt,,São Vicente,46,4.5,5,2.0,81.0,2.0,38.718962,-9.128805,2016-09-12 18:38:13.775965
12054941,62314874,Entire home/apt,,São Vicente,1,,6,3.0,185.0,3.0,38.719045,-9.130659,2016-09-12 18:38:10.489783
14459158,26581363,Private room,,São Vicente,1,,1,1.0,19.0,10.0,38.720544,-9.1242,2016-09-12 18:38:05.226232
638748,2781047,Entire home/apt,,Santo António,45,4.5,2,1.0,53.0,2.0,38.715854,-9.143595,2016-09-12 18:37:59.981048
14535070,88202824,Private room,,Arroios,3,4.0,3,1.0,25.0,1.0,38.730545,-9.136697,2016-09-12 18:37:55.722428
3579746,18030136,Entire home/apt,,Arroios,25,5.0,6,3.0,69.0,3.0,38.731404,-9.133335,2016-09-12 18:13:12.634883
6421988,23425485,Entire home/apt,,Misericórdia,88,4.5,3,1.0,68.0,1.0,38.710753,-9.145169,2016-09-12 18:13:09.638888
5368743,27831121,Entire home/apt,,Misericórdia,116,5.0,2,0.0,81.0,2.0,38.710683,-9.152883,2016-09-12 18:13:09.049020
5588725,6065977,Entire home/apt,,Santa Maria Maior,81,5.0,8,1.0,115.0,1.0,38.713713,-9.141421,2016-09-12 18:13:03.622963
8946600,46762399,Shared room,,Avenidas Novas,1,,3,1.0,64.0,1.0,38.730823,-9.148878,2016-09-12 18:12:44.643737
984260,4434549,Entire home/apt,,Misericórdia,218,5.0,5,3.0,53.0,,38.714011,-9.143551,2016-09-12 18:12:27.196266
5664125,29362367,Entire home/apt,,Santo António,20,5.0,2,1.0,78.0,5.0,38.720087,-9.142568,2016-09-12 18:12:24.807404
11035340,9664029,Entire home/apt,,Santo António,28,5.0,4,1.0,58.0,2.0,38.725309,-9.146071,2016-09-12 18:11:45.368702
3264368,2105195,Private room,,São Vicente,51,4.5,2,1.0,40.0,1.0,38.713542,-9.1298,2016-09-12 18:11:35.797665
5453987,19250534,Entire home/apt,,Misericórdia,35,5.0,4,1.0,75.0,3.0,38.714479,-9.152016,2016-09-12 18:11:25.789567
3570423,862470,Private room,,Santa Maria Maior,12,4.5,2,1.0,33.0,1.0,38.71177,-9.137854,2016-09-12 18:11:23.322539
10201643,26403908,Private room,,Arroios,56,5.0,2,1.0,29.0,1.0,38.735194,-9.133124,2016-09-12 18:11:13.209238
14174348,71170758,Private room,,Penha de França,0,,2,1.0,46.0,1.0,38.729049,-9.123313,2016-09-12 18:11:09.656280
1680924,6319121,Entire home/apt,,Misericórdia,16,4.0,6,2.0,48.0,3.0,38.711081,-9.150822,2016-09-12 18:10:59.659122
6142002,1756107,Entire home/apt,,Estrela,4,4.5,4,1.0,68.0,2.0,38.708557,-9.156024,2016-09-12 18:10:55.124867
13871059,688914,Entire home/apt,,Penha de França,0,,2,1.0,54.0,,38.729145,-9.129356,2016-09-12 18:10:40.196083
11734211,56760022,Entire home/apt,,São Vicente,22,5.0,2,1.0,57.0,2.0,38.718346,-9.132968,2016-09-12 18:10:36.631662
14588686,90445721,Private room,,Arroios,8,4.5,2,1.0,29.0,1.0,38.731869,-9.132915,2016-09-12 18:10:30.089294
14702408,40574313,Shared room,,Avenidas Novas,0,,4,1.0,21.0,1.0,38.73194,-9.151173,2016-09-12 18:10:14.084405
6362582,22291703,Entire home/apt,,Santo António,90,4.5,8,4.0,58.0,1.0,38.72343,-9.146618,2016-09-12 18:10:08.738940
12302695,11523797,Private room,,Santo António,0,,2,1.0,44.0,1.0,38.71883,-9.143788,2016-09-12 18:10:08.213754
2546685,3177307,Entire home/apt,,São Vicente,114,5.0,2,1.0,35.0,2.0,38.718592,-9.129778,2016-09-12 18:10:01.186676
3548865,3250665,Entire home/apt,,Misericórdia,76,4.5,4,2.0,54.0,2.0,38.712234,-9.144239,2016-09-12 18:09:56.009558
2233514,5471155,Entire home/apt,,Arroios,1,,6,3.0,133.0,3.0,38.728497,-9.136971,2016-09-12 18:09:44.918535
11294751,4986163,Entire home/apt,,Misericórdia,15,5.0,2,1.0,81.0,3.0,38.714487,-9.146205,2016-09-12 18:09:40.410395
13485597,62988799,Entire home/apt,,Santo António,7,4.5,4,1.0,64.0,1.0,38.720073,-9.154833,2016-09-12 18:09:37.416783
14130618,76445542,Entire home/apt,,Arroios,6,5.0,4,2.0,70.0,3.0,38.722939,-9.135792,2016-09-12 18:09:32.655062
538667,2643430,Entire home/apt,,Misericórdia,4,4.5,4,1.0,43.0,20.0,38.71033,-9.15098,2016-09-12 18:09:26.511609
11177777,58170300,Entire home/apt,,Santa Maria Maior,21,4.5,4,1.0,70.0,2.0,38.712391,-9.127628,2016-09-12 18:09:16.609623
12819810,171529,Entire home/apt,,Misericórdia,3,4.0,4,2.0,87.0,2.0,38.714198,-9.149401,2016-09-12 18:09:13.068561
14787232,17733765,Private room,,Avenidas Novas,0,,2,1.0,43.0,2.0,38.747662,-9.148259,2016-09-12 18:08:30.497704
543049,1029524,Entire home/apt,,Misericórdia,77,4.5,8,3.0,110.0,1.0,38.710646,-9.145737,2016-09-12 18:08:22.688800
6637586,12650470,Private room,,Areeiro,0,,1,1.0,33.0,2.0,38.739184,-9.131744,2016-09-12 18:08:18.552420
7949815,41920651,Private room,,Arroios,6,4.5,2,1.0,32.0,,38.734638,-9.133798,2016-09-12 18:08:10.437738
8162003,43082450,Entire home/apt,,São Domingos de Benfica,8,4.5,2,1.0,52.0,,38.754896,-9.17862,2016-09-12 18:08:05.855986
717667,1549585,Entire home/apt,,Misericórdia,93,4.0,3,0.0,58.0,3.0,38.713657,-9.146598,2016-09-12 18:08:02.563331
6579613,7418889,Entire home/apt,,Belém,29,4.5,5,2.0,75.0,2.0,38.698037,-9.204064,2016-09-12 18:08:01.553796
3032091,15443645,Entire home/apt,,Penha de França,0,,6,4.0,289.0,1.0,38.734633,-9.127676,2016-09-12 18:07:58.926032
1235479,6735553,Entire home/apt,,Arroios,151,5.0,6,2.0,167.0,3.0,38.717134,-9.138572,2016-09-12 18:07:55.465829
2622025,146695,Entire home/apt,,São Vicente,41,4.5,2,0.0,46.0,3.0,38.71396,-9.12978,2016-09-12 18:07:50.057708
14131833,82255207,Entire home/apt,,Misericórdia,1,,4,1.0,75.0,,38.715664,-9.153827,2016-09-12 18:07:49.254640
3044886,15505097,Entire home/apt,,Estrela,9,3.5,3,1.0,40.0,3.0,38.707863,-9.17054,2016-09-12 18:07:34.978642
6280565,32028521,Entire home/apt,,Santa Maria Maior,50,5.0,6,3.0,92.0,3.0,38.712713,-9.132249,2016-09-12 18:07:31.152091
14033755,84046428,Entire home/apt,,Arroios,2,,2,1.0,98.0,4.0,38.720939,-9.135476,2016-09-12 18:07:25.649195
13834621,10170513,Entire home/apt,,Lumiar,4,4.0,6,3.0,104.0,3.0,38.767319,-9.161708,2016-09-12 18:07:23.903801
14288209,84902024,Shared room,,Arroios,2,,2,1.0,30.0,1.0,38.730699,-9.135679,2016-09-12 18:07:13.778797
5503886,2998591,Private room,,Avenidas Novas,18,4.5,2,1.0,29.0,,38.74523,-9.158717,2016-09-12 18:07:12.743159
8432461,3953109,Entire home/apt,,Areeiro,2,,5,3.0,203.0,3.0,38.737226,-9.139827,2016-09-12 18:07:10.902785
281639,1468017,Private room,,Ajuda,30,4.5,2,1.0,46.0,2.0,38.703309,-9.200099,2016-09-12 18:07:08.963766
105092,546144,Entire home/apt,,Santa Maria Maior,77,4.5,4,2.0,56.0,3.0,38.712258,-9.126391,2016-09-12 18:06:43.991154
12962842,19042743,Private room,,Misericórdia,4,5.0,2,1.0,29.0,5.0,38.712023,-9.142992,2016-09-12 18:06:38.521208
1591355,8489429,Entire home/apt,,São Vicente,54,5.0,2,1.0,64.0,2.0,38.722895,-9.132002,2016-09-12 18:06:26.475736
7022940,36812052,Private room,,Olivais,0,,1,1.0,104.0,7.0,38.764447,-9.11787,2016-09-12 18:06:16.747279
3784610,19400725,Entire home/apt,,São Vicente,44,4.5,2,1.0,66.0,3.0,38.720092,-9.13041,2016-09-12 18:06:01.553507
6029530,26864642,Private room,,Penha de França,42,3.5,4,1.0,34.0,1.0,38.722917,-9.130308,2016-09-12 18:05:58.303802
8896461,8183223,Private room,,Santa Maria Maior,30,4.5,3,1.0,75.0,1.0,38.708997,-9.130942,2016-09-12 18:05:52.334526
14338988,87800456,Entire home/apt,,Avenidas Novas,4,4.5,3,1.0,78.0,1.0,38.738447,-9.155702,2016-09-12 18:05:45.547400
13633439,78782310,Private room,,Santa Clara,2,,4,1.0,24.0,2.0,38.779877,-9.158336,2016-09-12 18:05:42.175698
7832444,41245902,Entire home/apt,,Arroios,49,5.0,2,1.0,45.0,2.0,38.734374,-9.131336,2016-09-12 18:05:30.405599
6159010,29359245,Entire home/apt,,Santo António,6,5.0,3,1.0,88.0,2.0,38.717889,-9.145599,2016-09-12 18:05:30.028659
4084320,7676361,Entire home/apt,,Misericórdia,69,4.5,5,2.0,58.0,2.0,38.708646,-9.14665,2016-09-12 18:05:19.757146
11940632,12449028,Entire home/apt,,Avenidas Novas,9,5.0,2,1.0,43.0,3.0,38.746829,-9.152649,2016-09-12 18:04:47.988937
3081970,15682571,Entire home/apt,,Misericórdia,39,5.0,4,2.0,104.0,2.0,38.708295,-9.147369,2016-09-12 18:04:43.388455
1145563,6277622,Entire home/apt,,Santa Maria Maior,37,4.5,3,1.0,69.0,2.0,38.7116,-9.126773,2016-09-12 18:04:34.631968
9037758,47117897,Private room,,Alvalade,10,4.5,2,1.0,26.0,4.0,38.747292,-9.131328,2016-09-12 18:04:23.699460
14084545,65396992,Entire home/apt,,Parque das Nações,4,5.0,5,2.0,173.0,2.0,38.776177,-9.09392,2016-09-12 18:04:20.554414
13519981,32194684,Private room,,Arroios,12,4.5,2,1.0,28.0,2.0,38.729082,-9.143442,2016-09-12 18:04:18.893188
2372962,6787401,Private room,,Misericórdia,69,3.5,2,1.0,36.0,1.0,38.709856,-9.150945,2016-09-12 18:04:12.999401
4752155,24379441,Private room,,Santa Maria Maior,26,4.5,2,1.0,35.0,3.0,38.711652,-9.138828,2016-09-12 18:04:10.060575
1802505,3982638,Entire home/apt,,Santa Maria Maior,142,4.0,6,2.0,46.0,2.0,38.713874,-9.137209,2016-09-12 18:04:01.207914
3602061,8694270,Private room,,Estrela,84,4.5,2,1.0,22.0,2.0,38.709657,-9.153362,2016-09-12 18:03:38.718727
7768640,40860580,Entire home/apt,,São Vicente,83,5.0,4,2.0,75.0,2.0,38.718799,-9.132461,2016-09-12 18:03:33.546544
13355129,68198455,Private room,,Penha de França,5,5.0,2,1.0,28.0,1.0,38.736275,-9.128529,2016-09-12 18:03:03.665501
12357226,687041,Entire home/apt,,Arroios,4,4.0,4,2.0,52.0,3.0,38.721431,-9.135251,2016-09-12 18:03:03.655049
10378456,15900664,Private room,,Misericórdia,42,4.5,2,1.0,60.0,1.0,38.710356,-9.142611,2016-09-12 18:02:57.124525
4670425,20449250,Entire home/apt,,Misericórdia,71,4.5,6,2.0,81.0,2.0,38.708201,-9.145501,2016-09-12 18:02:45.962224
10251072,19232687,Entire home/apt,,Santa Maria Maior,40,4.5,6,2.0,53.0,,38.713729,-9.131441,2016-09-12 18:02:42.986399
3986609,20663880,Entire home/apt,,Avenidas Novas,4,4.5,4,1.0,53.0,2.0,38.745462,-9.158095,2016-09-12 18:02:39.154829
13664310,79440601,Entire home/apt,,Beato,8,4.5,4,1.0,58.0,3.0,38.72797,-9.111026,2016-09-12 18:02:34.884372
8377672,2174752,Entire home/apt,,Avenidas Novas,13,4.5,4,2.0,116.0,,38.730099,-9.149043,2016-09-12 18:02:30.322987
11562247,34342493,Entire home/apt,,Santa Maria Maior,23,5.0,2,0.0,87.0,,38.712329,-9.138301,2016-09-12 18:02:20.207846
2467437,8251644,Entire home/apt,,Santo António,2,,8,3.0,173.0,2.0,38.724099,-9.147098,2016-09-12 18:02:06.439549
7874728,34605695,Entire home/apt,,Alvalade,8,4.0,4,2.0,53.0,2.0,38.7598,-9.139803,2016-09-12 18:02:04.793682
10169645,49265945,Entire home/apt,,Misericórdia,6,4.0,16,7.0,462.0,1.0,38.71237,-9.145121,2016-09-12 18:01:55.991873
14120678,12400145,Entire home/apt,,Misericórdia,4,5.0,4,2.0,105.0,2.0,38.708507,-9.145493,2016-09-12 18:01:42.849496
11523225,58899339,Shared room,,Avenidas Novas,0,,9,1.0,23.0,1.0,38.734229,-9.145199,2016-09-12 18:01:35.633531
5142789,25801325,Private room,,Santo António,80,4.5,2,1.0,35.0,2.0,38.723658,-9.145494,2016-09-12 18:01:31.591356
8643375,45233332,Entire home/apt,,Campo de Ourique,32,5.0,4,1.0,53.0,2.0,38.715694,-9.157213,2016-09-12 18:01:27.532468
11965697,63913110,Entire home/apt,,Arroios,25,5.0,6,2.0,93.0,2.0,38.71655,-9.13883,2016-09-12 18:01:21.642932
13580313,29202743,Entire home/apt,,Parque das Nações,0,,4,2.0,157.0,3.0,38.768305,-9.09715,2016-09-12 18:01:17.805289
6634440,2340777,Private room,,São Vicente,0,,2,1.0,53.0,3.0,38.718111,-9.121548,2016-09-12 18:01:16.962999
2815084,1756107,Entire home/apt,,Santa Maria Maior,19,4.5,6,3.0,140.0,2.0,38.712787,-9.137229,2016-09-12 18:01:10.318576
7232695,37795186,Private room,,Estrela,30,4.5,2,1.0,46.0,1.0,38.706731,-9.153266,2016-09-12 18:01:10.142279
10258400,22192546,Entire home/apt,,Arroios,0,,5,1.0,92.0,2.0,38.736262,-9.132917,2016-09-12 18:01:07.459216
6114621,31352532,Entire home/apt,,Beato,1,,2,1.0,58.0,2.0,38.736263,-9.122092,2016-09-12 18:01:06.327744
821922,1039097,Private room,,Estrela,1,,6,1.0,87.0,3.0,38.704256,-9.17123,2016-09-12 18:01:01.980670
211616,1091599,Entire home/apt,,Santa Maria Maior,78,4.5,4,1.0,80.0,3.0,38.712533,-9.12632,2016-09-12 18:00:58.908005
14650306,86929585,Private room,,São Vicente,1,,1,1.0,13.0,2.0,38.714851,-9.125912,2016-09-12 18:00:46.878718
14360112,87987968,Private room,,Campolide,7,4.5,2,1.0,35.0,3.0,38.738488,-9.163456,2016-09-12 18:00:42.332884
6083753,21980829,Entire home/apt,,Misericórdia,103,4.5,2,0.0,46.0,2.0,38.712043,-9.145298,2016-09-12 18:00:39.046725
2593852,12878313,Entire home/apt,,Arroios,17,5.0,4,2.0,109.0,3.0,38.735262,-9.134704,2016-09-12 18:00:30.887084
12468891,67481836,Entire home/apt,,Estrela,10,5.0,6,2.0,93.0,2.0,38.708071,-9.153092,2016-09-12 18:00:22.215041
2544815,13027715,Entire home/apt,,Santo António,31,4.5,6,2.0,81.0,3.0,38.72021,-9.142751,2016-09-12 18:00:16.735655
8325103,43886932,Private room,,São Domingos de Benfica,6,5.0,3,1.0,21.0,2.0,38.754199,-9.179535,2016-09-12 18:00:04.882248
454306,2229758,Entire home/apt,,Santa Maria Maior,44,4.5,3,1.0,63.0,2.0,38.711269,-9.129085,2016-09-12 18:00:01.470359
6214231,6065977,Entire home/apt,,Misericórdia,65,5.0,4,1.0,81.0,2.0,38.713084,-9.145153,2016-09-12 17:59:51.775972
3838165,15783199,Entire home/apt,,São Domingos de Benfica,15,5.0,8,3.0,69.0,3.0,38.755281,-9.179621,2016-09-12 17:59:30.431431
9258767,2943284,Entire home/apt,,Arroios,16,4.5,5,2.0,53.0,2.0,38.720483,-9.133375,2016-09-12 17:59:26.372143
13332603,67872027,Entire home/apt,,Alvalade,12,5.0,4,1.0,56.0,2.0,38.752784,-9.166293,2016-09-12 17:59:00.710081
3124512,3448713,Private room,,Marvila,0,,2,1.0,462.0,1.0,38.750516,-9.119863,2016-09-12 17:58:55.321736
12535253,67910289,Private room,,Arroios,0,,1,1.0,24.0,2.0,38.728527,-9.140277,2016-09-12 17:58:50.506778
11336199,48950217,Entire home/apt,,Penha de França,1,,6,3.0,115.0,2.0,38.723333,-9.13064,2016-09-12 17:58:31.741910
3746271,18442418,Entire home/apt,,Misericórdia,4,4.5,4,2.0,58.0,5.0,38.714688,-9.14469,2016-09-12 17:58:28.581530
8898684,46550307,Shared room,,Santo António,6,5.0,8,1.0,14.0,1.0,38.718732,-9.145874,2016-09-12 17:58:16.378672
669406,1474999,Private room,,Santa Maria Maior,12,4.5,2,1.0,59.0,2.0,38.710698,-9.13684,2016-09-12 17:58:03.574841
6143228,17051913,Private room,,Alcântara,2,,2,1.0,59.0,2.0,38.705701,-9.176968,2016-09-12 17:58:00.422708
13089657,16608289,Entire home/apt,,Misericórdia,10,5.0,6,2.0,93.0,3.0,38.713893,-9.152523,2016-09-12 17:57:58.834279
6130503,31800413,Entire home/apt,,Avenidas Novas,49,5.0,4,1.0,41.0,2.0,38.739733,-9.15505,2016-09-12 17:57:45.417786
14395359,15334897,Entire home/apt,,Estrela,1,,2,1.0,93.0,3.0,38.7064,-9.167737,2016-09-12 17:57:38.683542
1365083,6401752,Shared room,,Areeiro,38,4.5,4,1.0,18.0,1.0,38.73816,-9.135948,2016-09-12 17:57:37.182188
11909829,63535593,Private room,,Misericórdia,29,4.5,2,1.0,34.0,1.0,38.712361,-9.145508,2016-09-12 17:57:34.594330
526669,2588400,Entire home/apt,,Arroios,48,4.5,6,2.0,111.0,4.0,38.730067,-9.144291,2016-09-12 17:57:20.959381
8540236,44960648,Private room,,Campolide,9,4.5,2,1.0,35.0,1.0,38.72775,-9.161381,2016-09-12 17:57:10.848912
13546851,77967946,Private room,,Alvalade,0,,2,1.0,23.0,,38.749212,-9.13004,2016-09-12 17:57:06.392255
13010122,35319957,Entire home/apt,,São Vicente,10,4.5,2,0.0,65.0,,38.717666,-9.126391,2016-09-12 17:56:53.068352
6789215,1756107,Entire home/apt,,Estrela,7,4.5,4,2.0,73.0,2.0,38.70638,-9.156498,2016-09-12 17:56:49.845009
12992933,33832601,Entire home/apt,,Misericórdia,1,,3,1.0,93.0,4.0,38.714579,-9.15242,2016-09-12 17:56:45.316043
10229921,52570650,Private room,,Campo de Ourique,4,4.0,2,1.0,26.0,2.0,38.720703,-9.159196,2016-09-12 17:56:29.934063
4565175,23663767,Private room,,Campolide,4,4.5,5,1.0,46.0,1.0,38.73746,-9.158202,2016-09-12 17:56:29.029895
8522518,1627456,Entire home/apt,,Estrela,33,5.0,2,1.0,47.0,3.0,38.714306,-9.155486,2016-09-12 17:56:10.320037
11161042,3083466,Entire home/apt,,Misericórdia,3,4.5,4,1.0,58.0,2.0,38.714585,-9.149325,2016-09-12 17:55:55.578522
13917617,56989177,Entire home/apt,,Alvalade,6,5.0,8,3.0,75.0,2.0,38.747032,-9.144952,2016-09-12 17:55:09.454317
9905445,25982299,Entire home/apt,,Misericórdia,10,5.0,2,1.0,99.0,3.0,38.714729,-9.150959,2016-09-12 17:55:08.783166
2767873,5988952,Private room,,Alvalade,0,,3,1.0,87.0,2.0,38.753873,-9.166509,2016-09-12 17:55:05.471988
13911713,79493498,Entire home/apt,,Arroios,1,,2,1.0,88.0,3.0,38.728429,-9.137203,2016-09-12 17:54:46.458767
13926279,2155351,Entire home/apt,,Santa Maria Maior,7,5.0,2,1.0,115.0,2.0,38.710311,-9.134485,2016-09-12 17:54:41.988733
1372917,1552056,Entire home/apt,,Santa Maria Maior,28,4.5,6,3.0,99.0,3.0,38.714422,-9.131098,2016-09-12 17:54:26.775906
8041675,23184589,Entire home/apt,,Santa Maria Maior,11,5.0,8,3.0,150.0,3.0,38.712926,-9.140027,2016-09-12 17:54:24.776376
14618851,6853192,Private room,,São Vicente,1,,2,1.0,29.0,5.0,38.71517,-9.129379,2016-09-12 17:54:15.745771
13113660,72921888,Entire home/apt,,Misericórdia,1,,6,3.0,135.0,3.0,38.7155,-9.147875,2016-09-12 17:53:59.647527
2998293,3665015,Entire home/apt,,São Vicente,54,4.0,2,1.0,48.0,3.0,38.718282,-9.123264,2016-09-12 17:53:42.695532
775737,4084376,Private room,,Santa Maria Maior,15,5.0,2,1.0,44.0,2.0,38.711503,-9.130898,2016-09-12 17:53:37.280565
3408805,16150917,Shared room,,Penha de França,0,,1,1.0,28.0,1.0,38.732124,-9.126711,2016-09-12 17:53:31.943821
12207184,65645533,Entire home/apt,,Parque das Nações,5,4.5,4,1.0,81.0,2.0,38.776103,-9.094779,2016-09-12 17:53:29.116170
12120973,26520950,Entire home/apt,,Estrela,9,4.0,6,2.0,58.0,,38.708499,-9.155806,2016-09-12 17:53:15.827209
9790020,3503745,Private room,,Arroios,0,,4,1.0,59.0,2.0,38.71578,-9.137947,2016-09-12 17:53:11.003349
2325282,11877569,Entire home/apt,,Alvalade,51,4.5,4,2.0,41.0,3.0,38.756181,-9.135036,2016-09-12 17:53:06.955913
271430,1416183,Entire home/apt,,Santa Maria Maior,36,4.5,4,2.0,128.0,2.0,38.712369,-9.141367,2016-09-12 17:53:03.430175
7220231,30362084,Private room,,Arroios,27,4.5,2,1.0,35.0,2.0,38.726835,-9.134456,2016-09-12 17:53:00.122734
8901594,41164201,Private room,,Arroios,27,5.0,2,1.0,29.0,2.0,38.727504,-9.136532,2016-09-12 17:52:56.214176
13680776,11470182,Private room,,Santo António,6,4.5,2,1.0,38.0,1.0,38.724511,-9.147998,2016-09-12 17:52:51.809223
11985569,28713820,Entire home/apt,,Misericórdia,9,4.5,2,1.0,75.0,3.0,38.711935,-9.144159,2016-09-12 17:52:36.409534
14393809,85447504,Private room,,Areeiro,10,3.5,2,1.0,29.0,1.0,38.739676,-9.129864,2016-09-12 17:52:28.981276
11814772,53320272,Shared room,,Avenidas Novas,0,,4,1.0,21.0,1.0,38.73324,-9.148487,2016-09-12 17:52:01.167066
13745859,31527144,Private room,,Avenidas Novas,1,,3,1.0,80.0,2.0,38.741341,-9.146373,2016-09-12 17:51:50.617338
11763172,14218670,Entire home/apt,,Arroios,5,5.0,4,2.0,110.0,3.0,38.722997,-9.132763,2016-09-12 17:51:47.421916
1141518,6260071,Entire home/apt,,São Vicente,122,4.5,2,1.0,41.0,3.0,38.714805,-9.128437,2016-09-12 17:51:38.748900
13571928,13667856,Entire home/apt,,Arroios,11,4.5,6,4.0,77.0,3.0,38.725117,-9.137229,2016-09-12 17:51:21.523674
12088052,54603438,Private room,,Santa Maria Maior,21,4.0,2,1.0,35.0,2.0,38.710017,-9.137956,2016-09-12 17:51:17.775225
14708916,91501272,Shared room,,Santo António,3,4.5,4,1.0,18.0,1.0,38.723987,-9.146613,2016-09-12 17:51:13.059864
3849463,11821479,Entire home/apt,,Santo António,80,4.0,2,1.0,41.0,1.0,38.717163,-9.145055,2016-09-12 17:51:06.693122
14091958,13828984,Entire home/apt,,Santa Maria Maior,0,,3,1.0,52.0,2.0,38.714891,-9.135006,2016-09-12 17:50:56.427706
11411694,709059,Entire home/apt,,Misericórdia,35,4.5,4,1.0,57.0,2.0,38.712604,-9.144463,2016-09-12 17:50:39.426299
10870516,46324624,Private room,,Misericórdia,17,4.5,2,1.0,22.0,2.0,38.709184,-9.152901,2016-09-12 17:50:09.871862
