room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
18354904,1148,118409410,Shared room,,Lisbon,,Santa Maria Maior,0,,2,1.0,,23.0,,lisbon knock,2017-04-27 19:04:33.591364,38.718633,-9.13457,0101000020E6100000A20BEA5BE64422C0C669882AFC5B4340
16346614,1148,99226664,Shared room,,Lisbon,,Marvila,0,,1,1.0,,16.0,,1 bed in 2 beds room. Lisbon red line metro.,2017-04-27 19:04:33.608687,38.755217,-9.113912,0101000020E6100000703E75AC523A22C00E315EF3AA604340
16618228,1148,109696496,Shared room,,Lisbon,,Campolide,0,,6,1.0,,23.0,,"Beliches Campolide,  ""Hoteldarte """,2017-04-27 19:04:33.614684,38.726608,-9.168177,0101000020E6100000F8E0B54B1B5622C08881AE7D015D4340
18121709,1148,123720324,Shared room,,Lisbon,,Penha de França,0,,4,1.0,,18.0,,Apartment in the center of Lisbon,2017-04-27 19:04:33.617344,38.733291,-9.127668,0101000020E6100000D07D39B35D4122C0BFB9BF7ADC5D4340
17005602,1148,1379661,Shared room,,Lisbon,,Santa Maria Maior,0,,4,1.0,,23.0,,Bed in a 4-bed dorm @ This Is Lisbon Hostel,2017-04-27 19:04:33.625976,38.71556,-9.133353,0101000020E6100000A0A52BD8464422C0B3295778975B4340
17267020,1148,46267213,Entire home/apt,,Lisbon,,São Vicente,0,,2,1.0,,32.0,,C'era una volta una gatta,2017-04-27 19:05:55.603085,38.72003,-9.126895,0101000020E6100000450DA661F84022C0C7116BF1295C4340
15550101,1148,32870127,Entire home/apt,,Lisbon,,Campo de Ourique,2,,3,0.0,,40.0,,Unique Design Studio in the heart of Lisbon,2017-04-27 19:05:58.632419,38.719039,-9.158806,0101000020E610000031D120054F5122C037C64E78095C4340
17843820,1148,8333365,Entire home/apt,,Lisbon,,Parque das Nações,0,,2,0.0,,41.0,,World in Lisbon - Oriente (Studio),2017-04-27 19:06:00.149949,38.772649,-9.0984,0101000020E610000051DA1B7C613222C0C0249529E6624340
9212282,1148,47905833,Entire home/apt,,Lisbon,,Beato,2,,2,1.0,,39.0,,Feeling Alive,2017-04-27 19:06:02.617629,38.734808,-9.1231,0101000020E6100000744694F6063F22C06A6B44300E5E4340
16373584,1148,4127035,Entire home/apt,,Lisbon,,Arroios,0,,2,4.0,,28.0,,Marques do Pombal Double Room,2017-04-27 19:06:02.624165,38.733648,-9.143207,0101000020E6100000D61D8B6D524922C04E637B2DE85D4340
14234557,1148,23368082,Entire home/apt,,Lisbon,,Penha de França,0,,4,1.0,,33.0,,Sunny Loft near Arroios,2017-04-27 19:06:02.636827,38.73442,-9.128926,0101000020E61000004C35B396024222C0A0C37C79015E4340
9972670,1148,47985145,Entire home/apt,,Lisbon,,Lumiar,0,,4,1.0,,34.0,,Sunny flat double bed and sofa-bed,2017-04-27 19:06:02.639228,38.77723,-9.161926,0101000020E610000083BEF4F6E75222C02CBCCB457C634340
8967980,1148,27521931,Entire home/apt,,Lisbon,,Santa Clara,2,,3,1.0,,30.0,,Sunny Apartment in Lisbon,2017-04-27 19:06:02.646126,38.780089,-9.149127,0101000020E6100000B4E6C75F5A4C22C0137CD3F4D9634340
16393617,1148,107390992,Entire home/apt,,Lisbon,,Areeiro,0,,7,1.0,,28.0,,Sleep  In My Cork Van,2017-04-27 19:06:02.649824,38.743148,-9.141827,0101000020E61000002C616D8C9D4822C03D0B42791F5F4340
13749822,1148,64295246,Entire home/apt,,Lisbon,,Alvalade,1,,5,2.0,,30.0,,"Ferias relaxantes no centro, no famoso bºAlvalade",2017-04-27 19:06:04.113872,38.754522,-9.149095,0101000020E610000087FE092E564C22C0670E492D94604340
17004892,1148,50266943,Entire home/apt,,Lisbon,,Carnide,0,,4,1.0,,34.0,,Estúdio Confortável e Económico em Telheiras,2017-04-27 19:06:05.362268,38.765511,-9.177996,0101000020E61000003CA3AD4A225B22C037DDB243FC614340
18393866,1148,4374772,Entire home/apt,,Lisbon,,Avenidas Novas,0,,4,2.0,,39.0,,Family Lisbon city apartment,2017-04-27 19:06:06.474708,38.74266,-9.156056,0101000020E61000006CB07092E64F22C010069E7B0F5F4340
18306693,1148,9816110,Entire home/apt,,Lisbon,,Santa Maria Maior,0,,3,1.0,,41.0,,"LoveLisbonApartments ""Typical Portuguese Tiles""",2017-04-27 19:06:08.692708,38.711432,-9.12832,0101000020E61000006FD8B628B34122C0F8A92A34105B4340
18085868,1148,60980399,Entire home/apt,,Lisbon,,Santa Maria Maior,1,,4,1.0,,41.0,,Joyful flat in the heart of Alfama,2017-04-27 19:06:08.707868,38.709864,-9.130317,0101000020E6100000C539EAE8B84222C0CB4DD4D2DC5A4340
17661644,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,2,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - I,2017-04-27 19:04:35.271382,38.710228,-9.132033,0101000020E61000004CFC51D4994322C00C5A48C0E85A4340
1380975,1148,6855202,Shared room,,Lisbon,,Santo António,1,,1,1.0,,21.0,,Bed in a 10 mixed dorm shared wc,2017-04-27 19:04:35.275334,38.725079,-9.148459,0101000020E6100000FF976BD1024C22C019028063CF5C4340
15488916,1148,99041816,Shared room,,Lisbon,,Misericórdia,0,,6,1.0,,18.0,,Surf'in Chiado - Bed in 6 Mix Room,2017-04-27 19:04:35.279022,38.711702,-9.143841,0101000020E6100000DBA50D87A54922C0B83F170D195B4340
18002891,1148,25913998,Shared room,,Lisbon,,Arroios,0,,1,1.0,,16.0,,ROOM GANI Bairo Alto two,2017-04-27 19:04:35.282641,38.725438,-9.133958,0101000020E61000003C139A24964422C048A30227DB5C4340
18347279,1148,107813252,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,12.0,,Nice room near downtown Lisbon 2,2017-04-27 19:04:35.284829,38.740315,-9.130708,0101000020E6100000B1A6B228EC4222C07FDE54A4C25E4340
17378961,1148,117425901,Shared room,,Lisbon,,Arroios,0,,10,1.0,,15.0,,Baixa Chiado Room - Metro Hostel,2017-04-27 19:04:35.287002,38.733391,-9.142546,0101000020E6100000EA5910CAFB4822C022179CC1DF5D4340
11319185,1148,58899339,Shared room,,Lisbon,,Avenidas Novas,0,,9,1.0,,14.0,,NestHouse Lisbon Hostel Mixed Dorm,2017-04-27 19:04:35.290282,38.735702,-9.144458,0101000020E6100000884A2366F64922C008CDAE7B2B5E4340
18134592,1148,4452933,Shared room,,Lisbon,,Misericórdia,1,,1,1.0,,28.0,,Bed in Dorm Room 6,2017-04-27 19:04:35.296607,38.713789,-9.144087,0101000020E6100000B98E71C5C54922C04D9F1D705D5B4340
17786215,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,1,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - VII,2017-04-27 19:04:35.308340,38.709214,-9.132709,0101000020E61000000DC51D6FF24322C0C4EE3B86C75A4340
8518909,1148,6855202,Shared room,,Lisbon,,Santo António,0,,1,1.0,,24.0,,Bed in a 4 mixed dorm shared wc,2017-04-27 19:04:36.805196,38.723623,-9.147124,0101000020E6100000D5E940D6534B22C014D1AFAD9F5C4340
18347196,1148,107813252,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,12.0,,Nice room near downtown Lisbon 1,2017-04-27 19:04:36.809950,38.739004,-9.131813,0101000020E6100000136058FE7C4322C07DCEDDAE975E4340
18134457,1148,4452933,Shared room,,Lisbon,,Misericórdia,1,,1,1.0,,28.0,,Bed in Dorm Room 5,2017-04-27 19:04:36.817674,38.713345,-9.143895,0101000020E6100000A81DFE9AAC4922C0EFE192E34E5B4340
17789196,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,1,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - XI,2017-04-27 19:04:36.823436,38.709948,-9.133517,0101000020E610000089EB18575C4422C028EE7893DF5A4340
14933037,1148,91501272,Shared room,,Lisbon,,Santo António,0,,8,1.0,,11.0,,10 euro LOW COST HOSTEL MARQUES GARDENS 8 BED DORM,2017-04-27 19:04:36.826508,38.724962,-9.147498,0101000020E610000069739CDB844B22C0DF6B088ECB5C4340
18345382,1148,107813252,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,14.0,,Beautiful room near downtown Lisbon 2,2017-04-27 19:04:36.831928,38.739041,-9.131372,0101000020E61000006138D730434322C09AB33EE5985E4340
18347626,1148,107813252,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,12.0,,Nice room near downtown Lisbon 3,2017-04-27 19:04:36.834047,38.740608,-9.130472,0101000020E61000006116DA39CD4222C0F793313ECC5E4340
18346190,1148,107813252,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,14.0,,Beautiful room near downtown Lisbon 3,2017-04-27 19:04:36.836065,38.73863,-9.13033,0101000020E610000018601F9DBA4222C018EC866D8B5E4340
18347706,1148,107813252,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,12.0,,Nice room near downtown Lisbon 4,2017-04-27 19:04:36.838246,38.740795,-9.131876,0101000020E61000002D414640854322C02905DD5ED25E4340
17788751,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,1,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - IX,2017-04-27 19:04:36.845884,38.708939,-9.131885,0101000020E61000007AAA436E864322C0F2ED5D83BE5A4340
17096560,1148,107813252,Shared room,,Lisbon,,Areeiro,2,,4,1.0,,12.0,,Nice room near downtown Lisbon,2017-04-27 19:04:36.847997,38.739292,-9.132256,0101000020E61000004966F50EB74322C0E318C91EA15E4340
15537505,1148,48360716,Shared room,,Lisbon,,Arroios,0,,4,1.0,,11.0,,Bed in Cozy Shared Dormitory Room,2017-04-27 19:04:38.197673,38.730367,-9.140124,0101000020E6100000F8C43A55BE4722C0F08975AA7C5D4340
13116032,1148,72951043,Shared room,,Lisbon,,Arroios,1,,8,1.0,,10.0,,Nicely Hostel,2017-04-27 19:04:38.211747,38.735619,-9.132748,0101000020E61000000438BD8BF74322C07AA86DC3285E4340
17608815,1148,3624045,Shared room,,Lisbon,,Misericórdia,0,,2,1.0,,16.0,,Couchsurf in central Lisbon,2017-04-27 19:04:38.232440,38.708071,-9.148776,0101000020E610000001DC2C5E2C4C22C07D1F0E12A25A4340
17378510,1148,117425901,Shared room,,Lisbon,,Arroios,0,,8,1.0,,15.0,,Cais Sodre Room - Metro Hostel,2017-04-27 19:04:38.241063,38.734935,-9.142788,0101000020E6100000C2853C821B4922C0C7D79E59125E4340
16150682,1148,58899339,Shared room,,Lisbon,,Avenidas Novas,2,,9,1.0,,15.0,,Dormitório misto,2017-04-27 19:04:38.244016,38.735217,-9.144291,0101000020E6100000DB368C82E04922C04B3B35971B5E4340
14328744,1148,3573506,Shared room,,Lisbon,,Santo António,0,,10,1.0,,16.0,,ACM/YMCA Lisboa,2017-04-27 19:04:38.247441,38.719935,-9.15489,0101000020E610000073F4F8BD4D4F22C0751F80D4265C4340
17788976,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,1,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - X,2017-04-27 19:04:39.726661,38.709219,-9.131979,0101000020E61000007F8461C0924322C0D5592DB0C75A4340
6691321,1148,28812904,Shared room,,Lisbon,,Santa Maria Maior,1,,1,1.0,,11.0,,Lisbon Cozy Flat - Bunk Beds 2,2017-04-27 19:04:39.734405,38.711457,-9.136102,0101000020E610000023D74D29AF4522C051C1E105115B4340
11814772,1148,53320272,Shared room,,Lisbon,,Avenidas Novas,0,,4,1.0,,21.0,,Swallow Hostel 2 sinta se em casa,2017-04-27 19:04:39.738791,38.73324,-9.148487,0101000020E610000026C3F17C064C22C03D0FEECEDA5D4340
11692742,1148,28812904,Shared room,,Lisbon,,Santa Maria Maior,2,,1,1.0,,11.0,,Lisbon Cozy Flat - Bunk Beds 5,2017-04-27 19:04:39.757664,38.711958,-9.13677,0101000020E6100000D925AAB7064622C013109370215B4340
17786406,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,0,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - VIII,2017-04-27 19:04:39.759749,38.709986,-9.13262,0101000020E61000004E97C5C4E64322C0164F3DD2E05A4340
2436492,1148,12452885,Shared room,,Lisbon,,Alcântara,0,,2,1.0,,39.0,,"Cosy studio flat, central and quiet",2017-04-27 19:04:39.761882,38.702893,-9.18439,0101000020E61000003C6BB75D685E22C02ECBD765F8594340
17784456,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,0,,1,1.0,,22.0,,Lisboa Tu & Eu - II,2017-04-27 19:04:39.764485,38.70921,-9.133637,0101000020E61000003412A1116C4422C082FFAD64C75A4340
11838855,1148,53320272,Shared room,,Lisbon,,Avenidas Novas,0,,6,1.0,,16.0,,Swallow Hostel 14 sinta-se em casa!,2017-04-27 19:04:41.221290,38.734156,-9.150111,0101000020E61000002B8A5759DB4C22C0C214E5D2F85D4340
11839628,1148,53320272,Shared room,,Lisbon,,Avenidas Novas,2,,10,1.0,,16.0,,Swallow Hostel 17 sinta-se em casa!,2017-04-27 19:04:41.223821,38.733829,-9.149238,0101000020E610000012A452EC684C22C09EEDD11BEE5D4340
17784892,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,0,,1,1.0,,22.0,,Lisboa Tu & Eu - III,2017-04-27 19:04:41.229613,38.710639,-9.132414,0101000020E6100000AA108FC4CB4322C08E210038F65A4340
17786062,1148,103885214,Shared room,,Lisbon,,Santa Maria Maior,0,,1,1.0,,22.0,,Lisboa Tu & Eu Hostel - VI,2017-04-27 19:04:41.242045,38.710411,-9.132191,0101000020E6100000ADA6EB89AE4322C0FDDB65BFEE5A4340
16389020,1148,105922671,Shared room,,Lisbon,,Misericórdia,0,,6,1.0,,11.0,,6-bed dorm in the most social hostel in Lisbon,2017-04-27 19:04:41.979850,38.708636,-9.149537,0101000020E61000007B15191D904C22C056629E95B45A4340
8954685,1148,46550307,Shared room,,Lisbon,,Santo António,1,,8,1.0,,14.0,,Girls Exploring the City of lisbon!,2017-04-27 19:04:41.982944,38.717113,-9.145,0101000020E61000000AD7A3703D4A22C0AA44D95BCA5B4340
5392355,1148,5799522,Shared room,,Lisbon,,Santo António,0,,6,1.0,,23.0,,6-bed female only room,2017-04-27 19:04:41.987805,38.722539,-9.144064,0101000020E6100000D80FB1C1C24922C0D28A6F287C5C4340
14701804,1148,43870192,Shared room,,Lisbon,,Carnide,0,,2,1.0,,23.0,,Blue line subway appartment,2017-04-27 19:04:41.992302,38.761813,-9.198304,0101000020E6100000FC54151A886522C07555A01683614340
12070760,1148,64460695,Shared room,,Lisbon,,Estrela,0,,6,1.0,,14.0,,Kab+1 Hostel - Amsterdam Room,2017-04-27 19:04:42.008421,38.706692,-9.158141,0101000020E610000040506EDBF75022C0232C2AE2745A4340
12041448,1148,64460695,Shared room,,Lisbon,,Estrela,1,,6,1.0,,14.0,,Kab+1 Hostel - Paris Room,2017-04-27 19:04:42.018777,38.706957,-9.15661,0101000020E61000000074982F2F5022C0D25625917D5A4340
13556777,1148,77905788,Shared room,,Lisbon,,Arroios,1,,7,1.0,,14.0,,Guest House & Hostel - LB,2017-04-27 19:04:42.023898,38.734037,-9.133879,0101000020E61000000C3ECDC98B4422C0E886A6ECF45D4340
9577152,1148,49576492,Shared room,,Lisbon,,Misericórdia,0,,8,1.0,,21.0,,Lost Inn Lisbon Hostel - 8 bed dorm,2017-04-27 19:04:42.031872,38.708614,-9.143986,0101000020E6100000E9297288B84922C06EBE11DDB35A4340
16479635,1148,105922671,Shared room,,Lisbon,,Misericórdia,0,,10,1.0,,11.0,,Dorm bed in Lisbon's most social hostel,2017-04-27 19:04:42.043481,38.709847,-9.150418,0101000020E61000009F758D96034D22C0F5143944DC5A4340
18356401,1148,118409410,Shared room,,Lisbon,,Santa Maria Maior,0,,4,1.0,,45.0,,lisbon knock,2017-04-27 19:04:44.746852,38.71693,-9.134007,0101000020E6100000C2DEC4909C4422C0B9C2BB5CC45B4340
17954348,1148,123079348,Shared room,,Lisbon,,Arroios,1,,2,1.0,,46.0,,Double Room Anjos,2017-04-27 19:04:44.752860,38.732005,-9.134631,0101000020E6100000390EBC5AEE4422C016C1FF56B25D4340
8946600,1148,46762399,Shared room,,Lisbon,,Avenidas Novas,1,,3,1.0,,62.0,,Mixed tripple room,2017-04-27 19:04:44.755226,38.730823,-9.148878,0101000020E61000001230BABC394C22C01215AA9B8B5D4340
14348377,1148,84472028,Shared room,,Lisbon,,São Vicente,0,,5,1.0,,61.0,,Lisboa Arte Hostel - Shared Room 2,2017-04-27 19:04:44.762681,38.715985,-9.119991,0101000020E6100000F1A0D9756F3D22C09AB67F65A55B4340
17953842,1148,123079348,Shared room,,Lisbon,,Arroios,0,,2,1.0,,46.0,,Espaço para casal nos Anjos,2017-04-27 19:04:44.765339,38.727834,-9.136257,0101000020E6100000C0B33D7AC34522C05C751DAA295D4340
17941583,1148,123079348,Shared room,,Lisbon,,Arroios,0,,3,1.0,,48.0,,Room Almirante Reis,2017-04-27 19:04:44.767581,38.731765,-9.136077,0101000020E6100000C07971E2AB4522C0C1ADBB79AA5D4340
14124864,1148,67452133,Shared room,,Lisbon,,Arroios,0,,4,1.0,,78.0,,Original room for 4 - Lisbon (city center),2017-04-27 19:04:46.147968,38.729892,-9.134972,0101000020E61000005DC0CB0C1B4522C057CEDE196D5D4340
13561521,1148,67452133,Shared room,,Lisbon,,Arroios,0,,3,1.0,,84.0,,Triple room - central Lisbon,2017-04-27 19:04:47.583486,38.731113,-9.135176,0101000020E61000007F68E6C9354522C019575C1C955D4340
8078043,1148,823551,Shared room,,Lisbon,,Campo de Ourique,2,,4,1.0,,84.0,,Shared Room at City Center,2017-04-27 19:04:47.586293,38.721642,-9.157656,0101000020E61000004E098849B85022C0C4B5DAC35E5C4340
13315683,1148,67452133,Shared room,,Lisbon,,Arroios,0,,5,1.0,,90.0,,Large family/friends room - central Lisbon,2017-04-27 19:04:47.588706,38.729719,-9.136937,0101000020E61000008639419B1C4622C08A22A46E675D4340
1006509,1148,5534910,Shared room,,Lisbon,,Santo António,0,,8,1.0,,112.0,,Shared Dorms Lisbon,2017-04-27 19:04:49.144406,38.715926,-9.144646,0101000020E610000093FE5E0A0F4A22C0952D9276A35B4340
13844212,1148,39832910,Shared room,,Lisbon,,Lumiar,2,,7,1.0,,111.0,,Luxury and quite apartment,2017-04-27 19:04:49.147644,38.768529,-9.156442,0101000020E61000001171732A195022C0888384285F624340
12868601,1148,67452133,Shared room,,Lisbon,,Arroios,0,,10,1.0,,112.0,,Large artistic room - Lisbon city center,2017-04-27 19:04:49.150047,38.73144,-9.135025,0101000020E6100000E9482EFF214522C03D7E6FD39F5D4340
349975,1148,1466881,Shared room,,Lisbon,,Santo António,0,,4,1.0,,112.0,,BERNARDIM WHITE  IN LISBON,2017-04-27 19:04:49.152415,38.725445,-9.143818,0101000020E6100000FA264D83A24922C0FB05BB61DB5C4340
17286309,1148,95779617,Shared room,,Lisbon,,Arroios,0,,1,1.0,,135.0,,"Apartamento, quarto sala",2017-04-27 19:04:50.081292,38.732699,-9.135252,0101000020E6100000EB6F09C03F4522C0EC67B114C95D4340
13514728,1148,77597089,Shared room,,Lisbon,,Lumiar,0,,2,1.0,,169.0,,Autocaravana com condutor,2017-04-27 19:04:51.279873,38.761582,-9.170725,0101000020E61000001D386744695722C0739CDB847B614340
3049237,1148,15020890,Shared room,,Lisbon,,Areeiro,0,,1,1.0,,163.0,,CHAMPIONS!Aprtmt cerca Estadio Luz!,2017-04-27 19:04:51.286269,38.738405,-9.134452,0101000020E61000007AC37DE4D64422C0F819170E845E4340
3110303,1148,15806678,Shared room,,Lisbon,,Arroios,0,,2,1.0,,449.0,,UEFA LISBOA,2017-04-27 19:04:55.287875,38.732262,-9.134285,0101000020E6100000CDAFE600C14422C0410DDFC2BA5D4340
3123304,1148,8488955,Shared room,,Lisbon,,Arroios,0,,2,1.0,,449.0,,quarto no centro de lisboa,2017-04-27 19:04:55.293434,38.721617,-9.136208,0101000020E61000003AE8120EBD4522C06B9E23F25D5C4340
2982735,1148,15212100,Shared room,,Lisbon,,Santa Clara,0,,2,1.0,,337.0,,Alquila Quarto,2017-04-27 19:04:55.296612,38.779781,-9.145947,0101000020E61000000CE6AF90B94A22C0668522DDCF634340
18154378,1148,124601372,Shared room,,Lisbon,,Santo António,2,,4,1.0,,39.0,,Brother`s Hostel,2017-04-27 19:04:56.361590,38.726999,-9.14532,0101000020E6100000D1E80E62674A22C0C39CA04D0E5D4340
2557813,1148,13060370,Shared room,,Lisbon,,Arroios,0,,2,1.0,,34.0,,Lisbon Center - Twin Room!,2017-04-27 19:04:57.690918,38.72767,-9.142681,0101000020E61000006A85E97B0D4922C0E223624A245D4340
17377117,1148,117425901,Shared room,,Lisbon,,Arroios,0,,10,1.0,,31.0,,Saldanha Room - Metro Hostel,2017-04-27 19:04:57.696802,38.734945,-9.142687,0101000020E6100000F3203D450E4922C0EBAD81AD125E4340
13995282,1148,77967946,Shared room,,Lisbon,,Areeiro,0,,2,1.0,,23.0,,RARE - Rent A Room E-Commerce,2017-04-27 19:04:58.878624,38.746485,-9.130219,0101000020E6100000BAA29410AC4222C02FFA0AD28C5F4340
11839136,1148,53320272,Shared room,,Lisbon,,Avenidas Novas,1,,6,1.0,,39.0,,Swallow Hostel 15 sinta-se em casa!,2017-04-27 19:05:01.451298,38.733663,-9.149497,0101000020E610000042B3EBDE8A4C22C083A44FABE85D4340
697493,1148,3573506,Shared room,,Lisbon,,Campo de Ourique,0,,10,1.0,,45.0,,Budget Apartment in downtown Lisbon,2017-04-27 19:05:18.747673,38.717711,-9.156486,0101000020E61000004F90D8EE1E5022C05F7D3CF4DD5B4340
18356969,1148,105731593,Entire home/apt,,Lisbon,,Campolide,0,,2,1.0,,34.0,,Central Apartment Lisboa,2017-04-27 19:05:30.756701,38.724737,-9.166119,0101000020E61000000B7DB08C0D5522C0BF99982EC45C4340
18242818,1148,121820249,Entire home/apt,,Lisbon,,Misericórdia,1,,2,1.0,,32.0,,Comfy Estudio em Bairo Alto!,2017-04-27 19:05:30.786391,38.71396,-9.146424,0101000020E6100000F2B22616F84A22C07A53910A635B4340
17473686,1148,118351216,Entire home/apt,,Lisbon,,Belém,0,,2,0.0,,28.0,,APQHome - MAAT,2017-04-27 19:05:35.027134,38.69753,-9.19485,0101000020E61000004F401361C36322C04CFDBCA948594340
17188047,1148,95647411,Entire home/apt,,Lisbon,,Arroios,0,,3,1.0,,39.0,,Charming Apartament With Balcony,2017-04-27 19:07:09.134847,38.732473,-9.131989,0101000020E61000000EDDEC0F944322C0FC19DEACC15D4340
18016900,1148,45787200,Entire home/apt,,Lisbon,,Campolide,0,,3,2.0,,35.0,,"Garcia28Apartments, Lisbon/Campolide.",2017-04-27 19:07:12.013700,38.724955,-9.167088,0101000020E6100000AC1BEF8E8C5522C02D095053CB5C4340
15269055,1148,97139334,Entire home/apt,,Lisbon,,Arroios,1,,4,1.0,,40.0,,LISBON Central Flat good for couple,2017-04-27 19:07:12.021420,38.731385,-9.139424,0101000020E6100000158E2095624722C07AE40F069E5D4340
16236476,1148,106126746,Entire home/apt,,Lisbon,,Santo António,2,,4,2.0,,40.0,,New: Cozy Apartment near Av. Liberdade,2017-04-27 19:07:13.481962,38.72282,-9.143738,0101000020E61000008962F206984922C08672A25D855C4340
17132827,1148,115160627,Entire home/apt,,Lisbon,,Santa Maria Maior,2,,2,1.0,,40.0,,Lisbon studio apartment in Martim Moniz,2017-04-27 19:07:18.275133,38.714428,-9.135603,0101000020E61000009E7AA4C16D4522C060AC6F60725B4340
11718588,1148,17784132,Entire home/apt,,Lisbon,,Arroios,0,,2,1.0,,39.0,,Tripgeo guesthouse room 1,2017-04-27 19:07:27.427610,38.73216,-9.141462,0101000020E6100000E6400FB56D4822C03DB83B6BB75D4340
16026528,1148,25801325,Entire home/apt,,Lisbon,,Santo António,0,,4,2.0,,35.0,,central home,2017-04-27 19:07:48.576786,38.723698,-9.146046,0101000020E6100000596C938AC64A22C01E17D522A25C4340
17826707,1148,118174313,Entire home/apt,,Lisbon,,Arroios,0,,5,2.0,,27.0,,Charming Cozy Flat Central Lisbon Artist Home,2017-04-27 19:07:56.242862,38.730616,-9.133139,0101000020E6100000F0A485CB2A4422C098F738D3845D4340
863615,1148,4381801,Entire home/apt,,Lisbon,,Arroios,0,,4,2.0,,39.0,,Campo Mártires Pátria - Two Bedroom,2017-04-27 19:08:06.327341,38.722783,-9.14081,0101000020E610000047E6913F184822C0698D4127845C4340
17793647,1148,57223253,Entire home/apt,,Lisbon,,Avenidas Novas,0,,1,0.0,,28.0,,Um espaço acolhedor no centro de lisboa,2017-04-27 19:05:38.321570,38.743101,-9.165506,0101000020E61000006495D233BD5422C0FD4FFEEE1D5F4340
17608863,1148,119690417,Entire home/apt,,Lisbon,,Santa Maria Maior,0,,3,1.0,,34.0,,Apartamento Lisboa,2017-04-27 19:05:41.337220,38.719841,-9.136292,0101000020E6100000B169A510C84522C0F4A8F8BF235C4340
17226498,1148,22532037,Entire home/apt,,Lisbon,,Campo de Ourique,1,,2,0.0,,39.0,,Cosy and bright flat in city center,2017-04-27 19:05:41.341888,38.719666,-9.162524,0101000020E610000055A18158365322C08505F7031E5C4340
