room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9938813,51081248,Shared room,,Santo António,0,0.0,8,1.0,111.0,,38.716109,-9.144013,2017-03-30 22:09:16.193110
10190802,50201187,Shared room,,São Vicente,15,4.0,3,1.0,38.0,,38.714694,-9.123028,2017-03-30 22:09:10.923300
12064251,64460695,Shared room,,Estrela,20,4.0,8,1.0,25.0,,38.706379,-9.157019,2017-03-30 22:09:09.698636
2982735,15212100,Shared room,,Santa Clara,0,0.0,2,1.0,334.0,,38.779781,-9.145947,2017-03-30 22:09:02.466980
3123304,8488955,Shared room,,Arroios,0,0.0,2,1.0,444.0,,38.721617,-9.136208,2017-03-30 22:09:02.463816
3110303,15806678,Shared room,,Arroios,0,0.0,2,1.0,444.0,,38.732262,-9.134285,2017-03-30 22:09:02.461009
3049237,15020890,Shared room,,Areeiro,0,0.0,1,1.0,161.0,,38.738405,-9.134452,2017-03-30 22:08:59.003848
13514728,77597089,Shared room,,Lumiar,0,0.0,2,1.0,167.0,,38.761582,-9.170725,2017-03-30 22:08:59.000286
349975,1466881,Shared room,,Santo António,0,0.0,4,1.0,111.0,,38.725445,-9.143818,2017-03-30 22:08:56.527972
12868601,67452133,Shared room,,Arroios,0,0.0,10,1.0,111.0,,38.73144,-9.135025,2017-03-30 22:08:56.524837
1006509,5534910,Shared room,,Santo António,0,0.0,8,1.0,111.0,,38.715926,-9.144646,2017-03-30 22:08:56.521570
13315683,67452133,Shared room,,Arroios,0,0.0,5,1.0,89.0,,38.729719,-9.136937,2017-03-30 22:08:55.308145
15278883,28406189,Shared room,,Estrela,0,0.0,2,1.0,88.0,,38.703786,-9.16056,2017-03-30 22:08:55.304970
13561521,67452133,Shared room,,Arroios,0,0.0,3,1.0,83.0,,38.731113,-9.135176,2017-03-30 22:08:55.301188
14568112,89310636,Shared room,,Olivais,4,3.0,4,1.0,80.0,,38.759296,-9.104388,2017-03-30 22:08:54.429617
13494688,25247387,Shared room,,São Domingos de Benfica,0,0.0,6,1.0,78.0,,38.749924,-9.18757,2017-03-30 22:08:54.427192
14124864,67452133,Shared room,,Arroios,0,0.0,4,1.0,78.0,,38.729892,-9.134972,2017-03-30 22:08:54.422066
14481264,89310636,Shared room,,Olivais,5,3.5,4,1.0,67.0,,38.759977,-9.104724,2017-03-30 22:08:54.419165
15964951,102552916,Shared room,,Arroios,0,0.0,2,1.0,78.0,,38.715946,-9.138777,2017-03-30 22:08:54.416385
14348377,84472028,Shared room,,São Vicente,0,0.0,5,1.0,60.0,,38.715985,-9.119991,2017-03-30 22:08:53.110807
4686135,24225052,Shared room,,Areeiro,9,5.0,4,1.0,54.0,,38.73886,-9.128114,2017-03-30 22:08:53.107789
17729984,73138117,Shared room,,Penha de França,0,0.0,4,1.0,42.0,,38.726948,-9.128114,2017-03-30 22:08:53.101530
12533315,67897539,Shared room,,Parque das Nações,9,4.5,3,1.0,44.0,,38.782413,-9.09824,2017-03-30 22:08:53.098712
8946600,46762399,Shared room,,Avenidas Novas,1,0.0,3,1.0,61.0,,38.730823,-9.148878,2017-03-30 22:08:53.096518
14568376,89310636,Shared room,,Olivais,7,3.5,3,1.0,53.0,,38.759804,-9.106148,2017-03-30 22:08:53.089844
14065542,78249982,Shared room,,Misericórdia,4,4.5,10,1.0,23.0,,38.706182,-9.142209,2017-03-30 22:08:52.014830
2376715,11481927,Shared room,,São Vicente,38,4.5,6,1.0,16.0,,38.713968,-9.127718,2017-03-30 22:08:52.012697
2382263,11481927,Shared room,,São Vicente,4,5.0,6,1.0,19.0,,38.713416,-9.129443,2017-03-30 22:08:52.009702
2376711,11481927,Shared room,,São Vicente,5,4.0,4,1.0,19.0,,38.713841,-9.130053,2017-03-30 22:08:52.007141
