room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5293923,27409658,Private room,,Areeiro,47,4.5,2,1.0,29.0,2.0,38.742283,-9.131629,2016-06-02 13:48:46.747246
12113058,63477403,Private room,,Areeiro,0,,2,1.0,22.0,4.0,38.742235,-9.134155,2016-06-02 10:40:37.073607
710144,2958491,Private room,,Arroios,11,4.5,1,1.0,32.0,2.0,38.735789,-9.136759,2016-06-02 16:35:16.058156
12052040,7619317,Private room,,Penha de França,0,,1,1.0,20.0,3.0,38.732303,-9.131976,2016-06-02 13:18:17.306863
8244240,43477175,Private room,,Areeiro,9,5.0,2,1.0,46.0,1.0,38.738538,-9.132416,2016-06-02 12:06:35.472884
707577,2958491,Private room,,Arroios,27,4.5,1,1.0,31.0,1.0,38.733206,-9.134813,2016-06-02 12:05:25.573569
12021243,63477403,Private room,,Areeiro,0,,2,1.0,22.0,4.0,38.741354,-9.133313,2016-06-02 14:54:23.051050
11655496,2077204,Private room,,Areeiro,5,4.5,2,1.0,23.0,2.0,38.738379,-9.132696,2016-06-02 17:10:26.265725
9803838,50515357,Private room,,Arroios,1,,2,1.0,16.0,5.0,38.734839,-9.135426,2016-06-02 10:24:38.468593
13264178,74687385,Private room,,Avenidas Novas,0,,2,1.0,46.0,1.0,38.736004,-9.143964,2016-06-02 11:29:19.582653
3724685,18650677,Private room,,Santo António,59,4.5,2,1.0,39.0,1.0,38.721625,-9.144799,2016-06-02 16:34:55.077815
1956269,6401752,Private room,,Areeiro,49,4.0,2,1.0,34.0,1.0,38.738473,-9.134958,2016-06-02 11:09:44.682470
