room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17384764,1480,8477034,Entire home/apt,,Lisbon,,Santa Maria Maior,5,4.5,6,2.0,,118.0,,Superbe appartemt(alfama),2017-07-27 22:28:45.796356,38.712023,-9.129687,0101000020E6100000C66E9F55664222C0FA7FD591235B4340
14801814,1480,4141894,Entire home/apt,,Lisbon,,Santa Maria Maior,12,4.5,5,2.0,,108.0,,Alfama Doll's House,2017-07-27 22:28:43.848006,38.711861,-9.129573,0101000020E6100000A4E36A64574222C02026E1421E5B4340
1146859,1480,6287700,Entire home/apt,,Lisbon,,São Vicente,2,0.0,4,2.0,,121.0,,New! Duplex Alfama. Fantastic view!,2017-07-27 22:28:43.845250,38.714443,-9.130855,0101000020E61000004209336DFF4222C096ED43DE725B4340
300116,1480,1255219,Entire home/apt,,Lisbon,,Beato,0,0.0,3,3.0,,118.0,,Sunny balcony w/ a view over Tagus,2017-07-27 22:28:43.842228,38.734081,-9.11989,0101000020E6100000213CDA38623D22C0B8CEBF5DF65D4340
15147506,1480,4094259,Entire home/apt,,Lisbon,,São Vicente,0,0.0,3,1.0,,121.0,,Spirit of Two - When love meets Lisbon,2017-07-27 22:28:43.838039,38.715686,-9.123141,0101000020E6100000EE974F560C3F22C03F1A4E999B5B4340
6264068,1480,32553441,Entire home/apt,,Lisbon,,Alvalade,5,4.5,6,2.0,,121.0,,Appartment in Lisbon,2017-07-27 22:28:43.835443,38.747492,-9.132539,0101000020E61000009BE3DC26DC4322C0C5025FD1AD5F4340
3834800,1480,4472828,Entire home/apt,,Lisbon,,Arroios,6,5.0,4,2.0,,108.0,,Terrasse avec vue,2017-07-27 22:28:43.829019,38.723849,-9.132353,0101000020E6100000130EBDC5C34322C0041F8315A75C4340
17974142,1480,1756107,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,6,3.0,,108.0,,Alfama Delight 3 bedroom with river views,2017-07-27 22:28:43.822773,38.713527,-9.128569,0101000020E6100000118FC4CBD34122C010E84CDA545B4340
18431220,1480,66194176,Entire home/apt,,Lisbon,,São Vicente,1,0.0,4,2.0,,121.0,,Lisbon Lights Eléctrico Apartment,2017-07-27 22:28:43.820485,38.718444,-9.126836,0101000020E610000032E9EFA5F04022C0F30016F9F55B4340
18505885,1480,46170730,Entire home/apt,,Lisbon,,São Vicente,1,0.0,5,2.0,,108.0,,NEW!!! COZY LISBON Graça 3 - Two bedroom apartment,2017-07-27 22:28:43.818265,38.720579,-9.126101,0101000020E61000005DFC6D4F904022C09A97C3EE3B5C4340
3254371,1480,2396258,Entire home/apt,,Lisbon,,Santa Maria Maior,61,5.0,6,2.0,,107.0,,Portas Sol- 2 beds River View!,2017-07-27 22:28:43.813322,38.711407,-9.129903,0101000020E6100000F94D61A5824222C09F9273620F5B4340
785197,1480,3953109,Entire home/apt,,Lisbon,,Parque das Nações,5,4.5,6,3.0,,113.0,,Expo River View I up to 6 I Expo,2017-07-27 22:28:43.810954,38.756704,-9.098672,0101000020E6100000D40FEA22853222C04E603AADDB604340
16450381,1480,107903717,Entire home/apt,,Lisbon,,São Vicente,4,5.0,4,2.0,,121.0,,Alfama Paraíso River View,2017-07-27 22:28:43.803491,38.714874,-9.123578,0101000020E61000009B02999D453F22C05F61C1FD805B4340
1029119,1480,4420701,Entire home/apt,,Lisbon,,Penha de França,132,4.5,8,2.0,,118.0,,"2 bedrooms city center, parking lot",2017-07-27 22:28:42.039437,38.731573,-9.127953,0101000020E6100000A5D93C0E834122C07CD11E2FA45D4340
1963652,1480,10145374,Entire home/apt,,Lisbon,,Arroios,55,4.5,4,2.0,,117.0,,Mine & Yours Lovely House for You,2017-07-27 22:28:42.035133,38.724135,-9.131695,0101000020E6100000EC17EC866D4322C0C971A774B05C4340
19012383,1480,3680667,Entire home/apt,,Lisbon,,São Vicente,0,0.0,4,2.0,,108.0,,"Casa Santa Marinha, bright and quite in Alfama -2D",2017-07-27 22:28:42.033009,38.714759,-9.128347,0101000020E61000005514AFB2B64122C0C6C210397D5B4340
5283978,1480,27354887,Entire home/apt,,Lisbon,,Penha de França,5,5.0,3,2.0,,118.0,,Home from Home,2017-07-27 22:28:42.025114,38.731812,-9.130419,0101000020E6100000D68D7747C64222C00169FF03AC5D4340
16717252,1480,5039336,Entire home/apt,,Lisbon,,Parque das Nações,1,0.0,6,2.0,,121.0,,"Parque das Nações, Marina | T2 |",2017-07-27 22:28:42.021097,38.757358,-9.09864,0101000020E6100000A6272CF1803222C097AE601BF1604340
6956759,1480,36474819,Entire home/apt,,Lisbon,,São Vicente,13,4.5,6,2.0,,114.0,,São Vicente 4,2017-07-27 22:28:42.013515,38.714204,-9.12776,0101000020E610000053793BC2694122C0115663096B5B4340
9055284,1480,34827624,Entire home/apt,,Lisbon,,Arroios,13,4.5,4,2.0,,107.0,,AP7 Charming 2 bedrooms´ apartment near metro,2017-07-27 22:28:40.767647,38.727248,-9.130806,0101000020E6100000BC3D0801F94222C06C0A6476165D4340
7380350,1480,1549585,Entire home/apt,,Lisbon,,São Vicente,71,4.5,7,3.0,,114.0,,Spacious&Design Duplex,2017-07-27 22:28:38.998961,38.720154,-9.132322,0101000020E610000027158DB5BF4322C0B30A9B012E5C4340
19017706,1480,132692393,Entire home/apt,,Lisbon,,Penha de França,0,0.0,4,0.0,,121.0,,Restored Apartment near City Center - Double Room,2017-07-27 22:28:38.983343,38.72816,-9.123825,0101000020E6100000BADA8AFD653F22C0B020CD58345D4340
19757372,1480,8199985,Entire home/apt,,Lisbon,,Santa Maria Maior,1,0.0,6,3.0,,121.0,,APT FAMILIAR PORTAS DO TEATRO W 3 BEDROOM,2017-07-27 22:28:37.716393,38.711478,-9.132006,0101000020E610000066C0594A964322C068E90AB6115B4340
13220471,1480,43895900,Entire home/apt,,Lisbon,,Areeiro,1,0.0,10,5.0,,114.0,,Lisbon big apartment,2017-07-27 22:28:37.708845,38.738915,-9.122912,0101000020E610000068925852EE3E22C00DC347C4945E4340
2358037,1480,4420701,Entire home/apt,,Lisbon,,São Vicente,115,4.5,8,2.0,,118.0,,Few steps from the Castle + Tram 28,2017-07-27 22:28:37.705375,38.718873,-9.128171,0101000020E61000005B971AA19F4122C01C7DCC07045C4340
3504033,1480,17641523,Entire home/apt,,Lisbon,,Penha de França,31,5.0,16,5.0,,121.0,,Apartamento Namastê T5 Lisboa,2017-07-27 22:28:37.703302,38.734843,-9.129151,0101000020E6100000CC7D7214204222C0E658DE550F5E4340
8247161,1480,22998414,Entire home/apt,,Lisbon,,Penha de França,67,5.0,8,3.0,,108.0,,Great views with terrace and garage,2017-07-27 22:28:37.701304,38.728169,-9.128045,0101000020E610000028D53E1D8F4122C0037B4CA4345D4340
17446561,1480,96444022,Entire home/apt,,Lisbon,,São Vicente,10,5.0,5,2.0,,121.0,,RIVER VIEW 37 Alfama Historic Lisbon,2017-07-27 22:28:37.694404,38.715052,-9.124396,0101000020E6100000A6811FD5B03F22C03E78EDD2865B4340
1675398,1480,8866075,Entire home/apt,,Lisbon,,São Vicente,124,5.0,7,3.0,,108.0,,Spacious 3BR w patio & roof terrace,2017-07-27 22:28:37.690457,38.71617,-9.132025,0101000020E61000004182E2C7984322C02B306475AB5B4340
2940051,1480,13750296,Entire home/apt,,Lisbon,,Santa Maria Maior,124,5.0,6,3.0,,114.0,,Alfama-St.George Castel- Terrace/2+1 bdrs & 2baths,2017-07-27 22:28:37.688341,38.712877,-9.129637,0101000020E6100000FFB3E6C75F4222C00989B48D3F5B4340
7522021,1480,538753,Entire home/apt,,Lisbon,,São Vicente,10,5.0,4,1.0,,117.0,,CHARMING · Vila Berta,2017-07-27 22:28:37.684133,38.718444,-9.128562,0101000020E61000004704E3E0D24122C0F30016F9F55B4340
18341884,1480,46170730,Entire home/apt,,Lisbon,,São Vicente,0,0.0,3,1.0,,114.0,,NEW!!! COZY LISBON Graça 4 - Penthouse w/ Terrace,2017-07-27 22:28:37.681786,38.721299,-9.12415,0101000020E6100000C898BB96903F22C09AD18F86535C4340
19734205,1480,139134858,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,6,2.0,,108.0,,Charming Pateo - Vila Sé,2017-07-27 22:28:35.989702,38.711702,-9.130459,0101000020E61000000FF0A485CB4222C0B83F170D195B4340
19468112,1480,29444462,Entire home/apt,,Lisbon,,Penha de França,0,0.0,8,5.0,,121.0,,"City Center, 5 rooms apartment - Arroios",2017-07-27 22:28:35.979502,38.731882,-9.131846,0101000020E61000008237A451814322C0FA43334FAE5D4340
19090885,1480,132361507,Entire home/apt,,Lisbon,,São Vicente,3,5.0,4,2.0,,118.0,,bwelcome graça lifestyle & culture,2017-07-27 22:28:34.109743,38.71625,-9.128325,0101000020E6100000B6847CD0B34122C048E17A14AE5B4340
1372917,1480,1552056,Entire home/apt,,Lisbon,,Santa Maria Maior,46,4.5,6,3.0,,114.0,,Portas do Sol - beside castle Sao jorge,2017-07-27 22:28:29.034769,38.714422,-9.131098,0101000020E61000005B24ED461F4322C07EC51A2E725B4340
19497512,1480,62521369,Entire home/apt,,Lisbon,,Misericórdia,4,5.0,4,1.0,,121.0,,Olá Lisbon - Bairro Alto IV,2017-07-27 22:28:29.032538,38.710744,-9.143654,0101000020E610000011E15F048D4922C003EACDA8F95A4340
10263462,1480,52770263,Entire home/apt,,Lisbon,,Santa Maria Maior,78,5.0,6,2.0,,108.0,,Baixa Comfort Apartment,2017-07-27 22:28:27.453522,38.715873,-9.135738,0101000020E61000001EA67D737F4522C0728BF9B9A15B4340
13562980,1480,36161241,Entire home/apt,,Lisbon,,Misericórdia,25,5.0,4,2.0,,108.0,,ALEGRIA,2017-07-27 22:28:27.441482,38.714891,-9.145587,0101000020E61000000D7217618A4A22C0359A5C8C815B4340
16936642,1480,15295975,Entire home/apt,,Lisbon,,Santa Maria Maior,1,0.0,7,3.0,,121.0,,Fantastic location! Brand new flat,2017-07-27 22:28:27.437791,38.713126,-9.13631,0101000020E61000004B3CA06CCA4522C0B2F677B6475B4340
17749961,1480,59456528,Entire home/apt,,Lisbon,,Santa Maria Maior,13,5.0,4,1.0,,108.0,,Allfama in Lisbon Blue,2017-07-27 22:28:27.433628,38.712197,-9.126736,0101000020E6100000A3737E8AE34022C098A77345295B4340
7178283,1480,37603157,Entire home/apt,,Lisbon,,Santa Maria Maior,54,5.0,6,2.0,,121.0,,Beautiful Tejo view apartment,2017-07-27 22:28:26.012537,38.709205,-9.133312,0101000020E610000026547078414422C07094BC3AC75A4340
3997189,1480,2781047,Entire home/apt,,Lisbon,,Santo António,67,4.5,6,3.0,,121.0,,Gloria 8 is in center of Lisbon,2017-07-27 22:28:26.010257,38.716846,-9.142933,0101000020E6100000D009A1832E4922C05B22179CC15B4340
17835930,1480,6404162,Entire home/apt,,Lisbon,,São Vicente,5,5.0,5,2.0,,108.0,,Contemporay charming Duplex  VILA BERTA,2017-07-27 22:28:26.005494,38.717101,-9.129955,0101000020E610000043E73576894222C0E6762FF7C95B4340
14437047,1480,624278,Entire home/apt,,Lisbon,,Arroios,12,4.5,6,3.0,,118.0,,ANJOS Lisbon City Comfy 3 Bed - 5 min to Metro!,2017-07-27 22:28:26.003167,38.728014,-9.131243,0101000020E610000069A85148324322C0DC8310902F5D4340
15724374,1480,101593477,Entire home/apt,,Lisbon,,Arroios,6,4.0,8,4.0,,108.0,,Charming Arroios Apartment,2017-07-27 22:28:25.997496,38.72299,-9.135837,0101000020E61000006B2C616D8C4522C0E3AAB2EF8A5C4340
643933,1480,2372087,Entire home/apt,,Lisbon,,Arroios,89,4.5,12,4.0,,121.0,,BLUE LION LISBON DOWN TOW APARTMENT,2017-07-27 22:28:25.988615,38.721843,-9.133958,0101000020E61000003C139A24964422C05BECF659655C4340
14497917,1480,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,37,5.0,4,1.0,,114.0,,The Lisboans Apartments - 3A Comfort one bedroom,2017-07-27 22:28:25.984521,38.709509,-9.135559,0101000020E6100000605B3FFD674522C0DC9BDF30D15A4340
16386235,1480,55511500,Entire home/apt,,Lisbon,,São Vicente,24,4.5,6,2.0,,121.0,,Brand new for 6 people in Graça!,2017-07-27 22:28:25.976182,38.719688,-9.130349,0101000020E6100000F321A81ABD4222C06DA983BC1E5C4340
2707858,1480,1654712,Entire home/apt,,Lisbon,,Arroios,73,4.5,7,3.0,,110.0,,Lisboa Vida Boa 4 charme & terrace,2017-07-27 22:28:25.970281,38.720137,-9.136882,0101000020E610000078D2C265154622C0DDD1FF722D5C4340
8414264,1480,14106498,Entire home/apt,,Lisbon,,Misericórdia,58,4.5,6,3.0,,114.0,,"Lovely Apartment, Bairro Alto Chiado, 3 Bedrooms.",2017-07-27 22:28:24.086596,38.709198,-9.147183,0101000020E6100000E90DF7915B4B22C0BE310400C75A4340
3124862,1480,15872167,Entire home/apt,,Lisbon,,Misericórdia,42,5.0,2,1.0,,108.0,,Unique Artist Apartment in Lisbon,2017-07-27 22:28:24.081362,38.71061,-9.147104,0101000020E6100000B9382A37514B22C0F41ABB44F55A4340
660530,1480,3333915,Entire home/apt,,Lisbon,,Santa Maria Maior,220,5.0,4,1.0,,108.0,,BEST LOCATION - CENTER HISTORIC,2017-07-27 22:28:24.074122,38.711762,-9.137936,0101000020E6100000D2E1218C9F4622C08D4468041B5B4340
1403520,1480,7574704,Entire home/apt,,Lisbon,,Misericórdia,67,5.0,4,2.0,,108.0,,Vintage charme in Bairro Alto,2017-07-27 22:28:24.070332,38.715584,-9.144156,0101000020E61000005B0BB3D0CE4922C03BC5AA41985B4340
6901745,1480,36161241,Entire home/apt,,Lisbon,,Misericórdia,72,4.5,4,2.0,,117.0,,Spacious and comfortable accommodat,2017-07-27 22:28:24.063026,38.711851,-9.143926,0101000020E610000094162EABB04922C0FD4FFEEE1D5B4340
14220279,1480,86390024,Entire home/apt,,Lisbon,,Santa Maria Maior,36,5.0,4,1.0,,114.0,,"Lovely Apartment in Chiado, Rua Garrett",2017-07-27 22:28:24.059267,38.709798,-9.141266,0101000020E6100000CF126404544822C013622EA9DA5A4340
19706111,1480,138854821,Entire home/apt,,Lisbon,,Misericórdia,0,0.0,2,1.0,,114.0,,Cosy apartment with Castle view in heart of Lisbon,2017-07-27 22:28:22.343281,38.712522,-9.146423,0101000020E6100000B1C398F4F74A22C01BD7BFEB335B4340
20085808,1480,13567546,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,5,2.0,,117.0,,Augusta Street 213 - IV ESQ - Your Home in Lisbon,2017-07-27 22:28:22.339592,38.711211,-9.139064,0101000020E6100000151A8865334722C019C748F6085B4340
19015848,1480,3680667,Entire home/apt,,Lisbon,,São Vicente,2,0.0,3,1.0,,121.0,,Casa Santa Marinha with cosy private terrace,2017-07-27 22:28:22.334683,38.713823,-9.129218,0101000020E6100000EB1B98DC284222C0F910548D5E5B4340
319825,1480,1639832,Entire home/apt,,Lisbon,,São Vicente,42,5.0,4,1.0,,109.0,,Great Views. City Centre. Free WiFi,2017-07-27 22:28:22.330762,38.718138,-9.120857,0101000020E610000040FCFCF7E03D22C0E7012CF2EB5B4340
14114569,1480,13438670,Entire home/apt,,Lisbon,,São Vicente,11,4.5,6,2.0,,108.0,,A Casa do Salvador - 75m2 cozy flat in Alfama,2017-07-27 22:28:22.317863,38.713658,-9.129792,0101000020E61000009B90D618744222C0AF433525595B4340
16802415,1480,1756107,Entire home/apt,,Lisbon,,Santa Maria Maior,20,4.5,4,2.0,,122.0,,Downtown Design Deluxe 2 bedrooms 2 bathrooms,2017-07-27 22:28:19.522700,38.712944,-9.137183,0101000020E61000006422A5D93C4622C091F0BDBF415B4340
8234251,1480,27832018,Entire home/apt,,Lisbon,,Santa Maria Maior,106,5.0,4,2.0,,121.0,,Lisbon Downtown Center Baixa Rossio,2017-07-27 22:28:19.512088,38.713671,-9.137555,0101000020E610000075CDE49B6D4622C0438D4292595B4340
13637904,1480,11935469,Entire home/apt,,Lisbon,,Santa Maria Maior,32,5.0,4,2.0,,121.0,,"New! Castle Hill, amazing view!",2017-07-27 22:28:19.506710,38.713328,-9.134211,0101000020E6100000E486DF4DB74422C019A9F7544E5B4340
12987434,1480,71535686,Entire home/apt,,Lisbon,,São Vicente,15,5.0,6,2.0,,121.0,,Cozy Apartment - Alfama/Lisbon,2017-07-27 22:28:19.501212,38.714444,-9.127083,0101000020E610000051C1E105114122C06669A7E6725B4340
14312080,1480,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,24,5.0,4,1.0,,121.0,,The Lisboans Apartments - 3C Deluxe one bedroom,2017-07-27 22:28:19.498984,38.711375,-9.135103,0101000020E6100000D82E6D382C4522C0931804560E5B4340
16802122,1480,1756107,Entire home/apt,,Lisbon,,Santa Maria Maior,9,4.5,4,2.0,,109.0,,Downtown Design 2 bedrooms/ 2 bathrooms with WIFI,2017-07-27 22:28:19.496902,38.713727,-9.137211,0101000020E61000008C4D2B85404622C0D7A205685B5B4340
1021289,1480,4332026,Entire home/apt,,Lisbon,,Santa Maria Maior,137,4.5,6,2.0,,121.0,,Private Terrace View over the river,2017-07-27 22:28:19.494062,38.711546,-9.127807,0101000020E610000056664AEB6F4122C0C0CC77F0135B4340
13744951,1480,17545372,Entire home/apt,,Lisbon,,Santa Maria Maior,43,5.0,4,2.0,,121.0,,51 Alfama 2BD duplex River views,2017-07-27 22:28:19.491112,38.713587,-9.128244,0101000020E610000003D19332A94122C0E5EC9DD1565B4340
11295137,1480,53607985,Entire home/apt,,Lisbon,,Misericórdia,20,5.0,2,1.0,,108.0,,CHARM SUITE apartment w/ breakfast,2017-07-27 22:28:19.488941,38.713489,-9.143741,0101000020E61000004D309C6B984922C02387889B535B4340
20080284,1480,22036888,Entire home/apt,,Lisbon,,Misericórdia,0,0.0,5,2.0,,114.0,,Pessoa Flat,2017-07-27 22:28:19.485585,38.712814,-9.149145,0101000020E61000004EB9C2BB5C4C22C0C310397D3D5B4340
19706720,1480,17355671,Entire home/apt,,Lisbon,,Campo de Ourique,0,0.0,8,2.0,,107.0,,Beautiful loft in the center with big balcony,2017-07-27 22:28:17.822104,38.721267,-9.160549,0101000020E61000009ECF807A335222C08E57207A525C4340
13434609,1480,5471155,Entire home/apt,,Lisbon,,Santa Maria Maior,4,5.0,4,2.0,,118.0,,RH Alfama Chocolate Apartment,2017-07-27 22:28:17.812453,38.712061,-9.126869,0101000020E6100000A0C03BF9F44022C0E7E099D0245B4340
7050726,1480,36528156,Entire home/apt,,Lisbon,,Misericórdia,18,5.0,4,2.0,,108.0,,Au PetitPrince-trendy Príncipe Real.,2017-07-27 22:28:17.809624,38.714101,-9.151457,0101000020E610000024809BC58B4D22C03C855CA9675B4340
18040683,1480,37261837,Entire home/apt,,Lisbon,,Santa Maria Maior,6,5.0,4,2.0,,114.0,,Terrace Castelo 4 pax Fantástico familias e amigos,2017-07-27 22:28:16.104619,38.712755,-9.132089,0101000020E61000009C525E2BA14322C0BE874B8E3B5B4340
19855721,1480,99481117,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,4,1.0,,108.0,,ALFAMA 181 - Elegant & Typical Apartment,2017-07-27 22:28:16.102215,38.712393,-9.12743,0101000020E6100000FE0E45813E4122C01D739EB12F5B4340
14956880,1480,92416702,Entire home/apt,,Lisbon,,Misericórdia,4,5.0,2,1.0,,90.0,,Cosy and Central Apartment in Lisbon,2017-07-27 21:50:09.246762,38.709549,-9.146077,0101000020E61000004565C39ACA4A22C06BF46A80D25A4340
77466,1480,415066,Entire home/apt,,Lisbon,,Misericórdia,259,5.0,5,2.0,,84.0,,"2br ap @ Bairro Alto, Center Lisbon",2017-07-27 21:50:09.243167,38.711359,-9.145599,0101000020E61000001EA9BEF38B4A22C08E5BCCCF0D5B4340
11774784,1480,62685153,Entire home/apt,,Lisbon,,Misericórdia,39,5.0,6,3.0,,102.0,,"""Lisboa lovers"" apartment",2017-07-27 21:49:14.552352,38.714945,-9.145527,0101000020E6100000B75ED383824A22C028B85851835B4340
3360600,1480,15814568,Entire home/apt,,Lisbon,,Misericórdia,12,4.5,3,1.0,,84.0,,Your Home in Lisbon- Bairro Alto,2017-07-27 21:49:10.818994,38.713994,-9.145071,0101000020E61000002F3201BF464A22C026C5C727645B4340
17698364,1480,120583736,Entire home/apt,,Lisbon,,Misericórdia,16,4.0,6,2.0,,96.0,,Bairro Alto charming old apartment,2017-07-27 21:49:10.812434,38.714577,-9.144133,0101000020E61000007A8CF2CCCB4922C0A5BC5642775B4340
1015159,1480,688914,Entire home/apt,,Lisbon,,Misericórdia,17,5.0,6,2.0,,94.0,,Historical Lisbon Apartment,2017-07-27 21:49:10.806978,38.714478,-9.143879,0101000020E610000091291F82AA4922C012DBDD03745B4340
2395218,1480,688914,Entire home/apt,,Lisbon,,Misericórdia,12,4.5,8,3.0,,94.0,,Lisbon Home Cool Apartment 2,2017-07-27 21:49:10.803316,38.713818,-9.144239,0101000020E6100000919DB7B1D94922C0E8A562635E5B4340
13823775,1480,78811989,Entire home/apt,,Lisbon,,Misericórdia,22,5.0,8,3.0,,96.0,,180RoseLisbon 2 andar,2017-07-27 21:49:09.849060,38.714427,-9.145267,0101000020E61000004660AC6F604A22C090300C58725B4340
3034470,1480,11707167,Entire home/apt,,Lisbon,,Misericórdia,4,2.5,6,2.0,,90.0,,LxWay Apartments Rua da Atalaia,2017-07-27 21:49:09.844439,38.714716,-9.144618,0101000020E61000006BD3D85E0B4A22C0C7F65AD07B5B4340
19898572,1480,140893245,Entire home/apt,,Lisbon,,Santo António,0,0.0,5,2.0,,84.0,,Apartment in Lisbon 300 - Marquês de Pombal,2017-07-27 21:47:52.822415,38.724666,-9.153454,0101000020E61000007AE1CE85914E22C0F64201DBC15C4340
18495966,1480,128343408,Entire home/apt,,Lisbon,,Avenidas Novas,11,5.0,10,4.0,,102.0,,NOUVEAU! Charmant Appart avec Terrasse,2017-07-27 21:47:52.029443,38.725133,-9.156146,0101000020E61000006CCD565EF24F22C00C207C28D15C4340
2752463,1480,14079161,Entire home/apt,,Lisbon,,Santo António,54,5.0,3,2.0,,90.0,,Apartamento Clássico,2017-07-27 21:47:41.426034,38.716797,-9.143462,0101000020E61000000070ECD9734922C07A6F0C01C05B4340
1310896,1480,7124727,Entire home/apt,,Lisbon,,Santa Maria Maior,12,5.0,4,2.0,,84.0,,Bel appartement  avec vue  Mouraria,2017-07-27 21:47:22.126020,38.716829,-9.133633,0101000020E61000002E55698B6B4422C085E97B0DC15B4340
11178946,1480,1756107,Entire home/apt,,Lisbon,,Santa Maria Maior,1,0.0,4,2.0,,103.0,,Downtown Blue VI 2bedroom,2017-07-27 21:45:30.930164,38.711675,-9.136311,0101000020E61000008C2B2E8ECA4522C0BE30992A185B4340
17212408,1480,29344724,Entire home/apt,,Lisbon,,Santa Maria Maior,2,0.0,3,1.0,,90.0,,"Apart Rei D.Afonso Henriques, Charm Discovery S&H",2017-07-27 21:45:30.926484,38.711228,-9.135923,0101000020E6100000658C0FB3974522C0EFFFE384095B4340
8911756,1480,7610653,Entire home/apt,,Lisbon,,Santa Maria Maior,41,5.0,5,2.0,,82.0,,In the heart of old Lisbon- 2,2017-07-27 21:45:30.917760,38.713225,-9.132233,0101000020E610000068E7340BB44322C045D8F0F44A5B4340
5601611,1480,753902,Entire home/apt,,Lisbon,,Santa Maria Maior,19,4.5,5,3.0,,90.0,,Apt alfama vista magnífica espaçoso,2017-07-27 21:45:30.913426,38.711147,-9.132974,0101000020E6100000C66F0A2B154422C002D369DD065B4340
11781523,1480,40631231,Entire home/apt,,Lisbon,,Santa Maria Maior,4,4.5,4,0.0,,84.0,,Breathing Lisbon Apartments - Gaiola Apartment,2017-07-27 21:45:29.192245,38.712256,-9.132522,0101000020E6100000430070ECD94322C09C3061342B5B4340
16646124,1480,12476213,Entire home/apt,,Lisbon,,Misericórdia,34,5.0,5,2.0,,94.0,,CENTRAL NEAR BAIRRO ALTO VERY TYPICAL HOUSEAL39200,2017-07-27 21:25:52.389174,38.711004,-9.148313,0101000020E6100000AF2479AEEF4B22C0A0A9D72D025B4340
19173234,1480,34827624,Entire home/apt,,Lisbon,,Campo de Ourique,0,0.0,4,1.0,,96.0,,Simple & gentle flat with terrace in city center,2017-07-27 21:25:43.168163,38.718657,-9.160035,0101000020E6100000446E861BF05122C04F05DCF3FC5B4340
3069298,1480,1117439,Entire home/apt,,Lisbon,,Santo António,2,0.0,4,2.0,,84.0,,Mãe D'água Vintage House,2017-07-27 21:25:43.159263,38.724493,-9.155116,0101000020E6100000342C465D6B4F22C02997C62FBC5C4340
19131918,1480,133563268,Entire home/apt,,Lisbon,,Campo de Ourique,0,0.0,4,1.0,,84.0,,Apartamento Lisboa Campo de Ourique,2017-07-27 21:25:43.155322,38.718903,-9.159564,0101000020E6100000E63C635FB25122C086FF7403055C4340
5209310,1480,383078,Entire home/apt,,Lisbon,,Santo António,56,5.0,4,1.0,,102.0,,Sunny garden apartment - Av.Liberdade,2017-07-27 21:25:34.038832,38.720593,-9.144048,0101000020E6100000C11BD2A8C04922C0FF5C34643C5C4340
8044338,1480,42479445,Entire home/apt,,Lisbon,,Misericórdia,55,5.0,4,1.0,,102.0,,Old Town Modern Flat with Terrace in Sunny Lisbon,2017-07-27 21:25:22.455512,38.713853,-9.150943,0101000020E6100000C91EA166484D22C06493FC885F5B4340
9755659,1480,4132827,Entire home/apt,,Lisbon,,Misericórdia,8,4.0,6,2.0,,90.0,,House happiness of our guests,2017-07-27 21:25:22.450208,38.715454,-9.153336,0101000020E61000005299620E824E22C06DE525FF935B4340
15026301,1480,94868527,Entire home/apt,,Lisbon,,Estrela,10,5.0,4,2.0,,90.0,,Secret Garden in Estrela,2017-07-27 21:25:21.517456,38.712427,-9.157204,0101000020E6100000CC99ED0A7D5022C0C9E4D4CE305B4340
11662472,1480,37758551,Entire home/apt,,Lisbon,,Santo António,15,5.0,6,2.0,,84.0,,Amoreiras River View Apartment II,2017-07-27 21:25:21.515340,38.723555,-9.158105,0101000020E61000000DAB7823F35022C0BBED42739D5C4340
13742314,1480,80456016,Entire home/apt,,Lisbon,,Misericórdia,38,5.0,6,3.0,,95.0,,New Espaçoso apartamento no Bairro Alto,2017-07-27 21:25:21.507366,38.713913,-9.144588,0101000020E6100000C1C93670074A22C039984D80615B4340
18304809,1480,126600030,Entire home/apt,,Lisbon,,Estrela,8,5.0,6,2.0,,84.0,,Amazing Sky Flat in Estrela,2017-07-27 21:25:21.505193,38.711731,-9.159001,0101000020E610000006103E94685122C052465C001A5B4340
5669584,1480,29319548,Entire home/apt,,Lisbon,,Misericórdia,26,5.0,4,1.0,,102.0,,Bairro Rent Bonaparte Apartment,2017-07-27 21:25:21.502893,38.714398,-9.145697,0101000020E6100000294014CC984A22C0F629C764715B4340
11511407,1480,55797374,Entire home/apt,,Lisbon,,Misericórdia,9,5.0,5,2.0,,102.0,,Flores1876 Rooftop,2017-07-27 21:25:21.498665,38.71507,-9.151354,0101000020E6100000D13C80457E4D22C0E42CEC69875B4340
17138619,1480,64539933,Entire home/apt,,Lisbon,,Misericórdia,1,0.0,5,2.0,,84.0,,Lisbon Surf Bungalow,2017-07-27 21:25:21.491636,38.715283,-9.152129,0101000020E6100000DF8B2FDAE34D22C04031B2648E5B4340
7248982,1480,37758551,Entire home/apt,,Lisbon,,Avenidas Novas,6,4.5,6,2.0,,84.0,,Amoreiras Intemporal Central Apartment,2017-07-27 21:25:21.488521,38.725291,-9.156363,0101000020E6100000E19BA6CF0E5022C0A48AE255D65C4340
